604,1
605,1
606,1
607,0
608,1
609,1
610,1
611,1
612,1
613,0
614,1
615,1
616,0
617,0
618,1
619,0
620,1
621,0
622,0
623,0
624,0
625,0
626,1
627,0
628,1
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,0
641,0
642,1
643,1
644,0
645,1
646,1
647,0
648,0
649,1
650,1
651,0
652,0
653,0
654,1
655,0
656,0
657,0
658,1
659,1
660,1
661,0
662,1
663,0
664,0
665,1
666,0
667,1
668,1
669,1
670,0
671,1
672,1
673,1
674,1
675,0
676,0
677,1
678,0
679,0
680,0
681,0
682,1
683,0
684,0
685,0
686,0
687,1
688,1
689,1
690,0
691,1
692,0
693,1
694,1
695,0
696,1
697,0
698,1
699,0
700,1
701,1
702,0
703,1
704,1
705,1
706,1
707,0
708,1
709,1
710,0
711,0
712,0
713,1
714,1
715,0
716,1
717,1
718,1
719,1
720,0
721,0
722,1
723,0
724,1
725,1
726,1
727,1
728,1
729,1
730,0
731,1
732,1
733,1
734,0
735,0
736,0
737,1
738,1
739,0
740,1
741,0
742,1
743,0
744,1
745,0
746,0
747,1
748,0
749,0
750,1
751,0
752,1
753,0
754,1
755,0
756,0
757,0
758,1
759,0
760,1
761,1
762,0
763,0
764,0
765,1
766,1
767,1
768,1
769,0
770,0
771,0
772,1
773,0
774,1
775,1
776,1
777,0
778,1
779,1
780,1
781,1
782,0
783,1
784,0
785,1
786,0
787,1
788,0
789,1
790,0
791,0
792,0
793,1
794,1
795,1
796,1
797,1
798,0
799,1
800,1
801,1
802,0
803,0
804,0
805,1
806,0
807,0
808,0
809,0
810,1
811,1
812,0
813,1
814,1
815,0
816,1
817,1
818,1
819,0
820,1
821,0
822,0
823,1
824,1
825,0
826,1
827,0
828,1
829,1
830,1
831,0
832,0
833,0
834,0
835,1
836,1
837,0
838,1
839,1
840,0
841,1
842,1
843,1
844,0
845,0
846,1
847,0
848,1
849,0
850,1
851,1
852,1
853,1
854,1
855,0
856,0
857,1
858,0
859,0
860,1
861,0
862,0
863,1
864,1
865,1
866,1
867,0
868,1
869,1
870,1
871,1
872,0
873,0
874,1
875,1
876,0
877,1
878,0
879,1
880,0
881,1
882,1
883,0
884,1
885,1
886,1
887,0
888,0
889,1
890,1
891,1
892,1
893,1
894,1
895,0
896,0
897,0
898,1
899,0
900,1
901,1
902,0
903,1
904,0
905,1
906,0
907,1
908,1
909,0
910,0
911,0
912,0
913,1
914,1
915,0
916,0
917,0
918,1
919,0
920,1
921,1
922,1
923,1
924,1
925,0
926,0
927,1
928,1
929,1
930,0
931,0
932,0
933,0
934,0
935,1
936,1
937,0
938,0
939,0
940,1
941,0
942,0
943,0
944,0
945,1
946,1
947,0
948,1
949,0
950,0
951,0
952,1
953,0
954,0
955,0
956,0
957,0
958,1
959,0
960,0
961,0
962,0
963,1
964,1
965,1
966,0
967,0
968,1
969,0
970,1
971,0
972,0
973,0
974,0
975,0
976,1
977,0
978,1
979,0
980,0
981,0
982,1
983,0
984,0
985,1
986,1
987,1
988,1
989,0
990,0
991,1
992,0
993,0
994,0
995,1
996,1
997,1
998,0
999,0
1000,0
1001,0
1002,0
1003,1
1004,0
1005,0
1006,0
1007,0
1008,0
1009,1
1010,0
1011,1
1012,0
1013,1
1014,1
1015,1
1016,0
1017,1
1018,0
1019,1
1020,0
1021,1
1022,1
1023,1
1024,0
1025,0
1026,0
1027,1
1028,1
1029,1
1030,1
1031,0
1032,1
1033,0
1034,1
1035,0
1036,1
1037,0
1038,0
1039,0
1040,1
1041,1
1042,1
1043,0
1044,0
1045,0
1046,1
1047,0
1048,1
1049,1
1050,0
1051,1
1052,1
1053,0
1054,0
1055,1
1056,0
1057,0
1058,0
1059,0
1060,1
1061,0
1062,0
1063,0
1064,1
1065,0
1066,1
1067,1
1068,1
1069,0
1070,0
1071,0
1072,1
1073,1
1074,0
1075,1
1076,1
1077,1
1078,0
1079,1
1080,0
1081,1
1082,0
1083,0
1084,1
1085,1
1086,1
1087,1
1088,0
1089,0
1090,0
1091,1
1092,0
1093,1
1094,0
1095,0
1096,0
1097,1
1098,1
1099,0
1100,1
1101,0
1102,0
1103,1
1104,1
1105,1
1106,0
1107,1
1108,0
1109,1
1110,1
1111,1
1112,0
1113,0
1114,0
1115,0
1116,1
1117,0
1118,1
1119,0
1120,1
1121,1
1122,0
1123,0
1124,1
1125,0
1126,0
1127,0
1128,1
1129,1
1130,0
1131,1
1132,1
1133,0
1134,1
1135,1
1136,0
1137,0
1138,0
1139,1
1140,0
1141,0
1142,1
1143,0
1144,0
1145,1
1146,1
1147,0
1148,0
1149,1
1150,0
1151,1
1152,1
1153,0
1154,1
1155,1
1156,0
1157,0
1158,0
1159,1
1160,1
1161,0
1162,1
1163,0
1164,1
1165,0
1166,0
1167,0
1168,0
1169,1
1170,0
1171,0
1172,1
1173,0
1174,0
1175,0
1176,0
1177,1
1178,0
1179,1
1180,0
1181,1
1182,1
1183,1
1184,1
1185,1
1186,0
1187,1
1188,0
1189,0
1190,0
1191,1
1192,1
1193,0
1194,1
1195,0
1196,0
1197,0
1198,0
1199,1
1200,1
1201,1
1202,0
1203,0
1204,1
1205,1
1206,1
1207,1
1208,1
1209,0
1210,1
1211,0
1212,1
1213,1
1214,0
1215,0
1216,1
1217,1
1218,0
1219,1
1220,1
1221,1
1222,0
1223,0
1224,1
1225,1
1226,0
1227,1
1228,1
1229,1
1230,0
1231,1
1232,1
1233,0
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,1
1243,0
1244,0
1245,0
1246,1
1247,0
1248,1
1249,1
1250,1
1251,1
1252,1
1253,1
1254,0
1255,0
1256,1
1257,1
1258,1
1259,1
1260,0
1261,0
1262,1
1263,1
1264,0
1265,1
1266,0
1267,0
1268,0
1269,0
1270,1
1271,1
1272,0
1273,0
1274,1
1275,0
1276,0
1277,0
1278,0
1279,1
1280,1
1281,0
1282,1
1283,0
1284,0
1285,1
1286,0
1287,0
1288,0
1289,0
1290,0
1291,1
1292,0
1293,0
1294,0
1295,0
1296,0
1297,1
1298,0
1299,0
1300,0
1301,1
1302,0
1303,1
1304,1
1305,0
1306,1
1307,1
1308,0
1309,1
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,1
1317,0
1318,1
1319,0
1320,1
1321,0
1322,0
1323,0
1324,1
1325,1
1326,1
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,1
1334,0
1335,0
1336,1
1337,1
1338,0
1339,0
1340,1
1341,0
1342,0
1343,0
1344,0
1345,0
1346,0
1347,0
1348,1
1349,1
1350,0
1351,1
1352,1
1353,1
1354,1
1355,0
1356,0
1357,1
1358,0
1359,0
1360,1
1361,1
1362,1
1363,1
1364,1
1365,1
1366,0
1367,1
1368,0
1369,0
1370,0
1371,1
1372,0
1373,1
1374,1
1375,1
1376,0
1377,0
1378,1
1379,1
1380,0
1381,1
1382,0
1383,1
1384,1
1385,1
1386,0
1387,1
1388,0
1389,0
1390,0
1391,1
1392,1
1393,0
1394,1
1395,0
1396,1
1397,0
1398,1
1399,1
1400,1
1401,0
1402,1
1403,1
1404,1
1405,0
1406,0
1407,1
1408,0
1409,1
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1416,0
1417,0
1418,1
1419,0
1420,1
1421,1
1422,1
1423,0
1424,1
1425,1
1426,1
1427,1
1428,1
1429,0
1430,1
1431,0
1432,0
1433,0
1434,1
1435,1
1436,0
1437,1
1438,1
1439,0
1440,0
1441,1
1442,1
1443,1
1444,1
1445,1
1446,0
1447,1
1448,1
1449,0
1450,1
1451,0
1452,0
1453,0
1454,1
1455,0
1456,1
1457,1
1458,0
1459,1
1460,1
1461,1
1462,0
1463,1
1464,1
1465,0
1466,0
1467,1
1468,1
1469,0
1470,1
1471,1
1472,1
1473,0
1474,0
1475,1
1476,0
1477,0
1478,1
1479,1
1480,0
1481,1
1482,0
1483,1
1484,0
1485,1
1486,0
1487,0
1488,1
1489,0
1490,0
1491,0
1492,0
1493,1
1494,1
1495,0
1496,1
1497,1
1498,0
1499,0
1500,0
1501,0
1502,0
1503,1
1504,0
1505,0
1506,1
1507,0
1508,0
1509,1
1510,0
1511,1
1512,0
1513,0
1514,1
1515,0
1516,1
1517,0
1518,0
1519,0
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,1
1528,0
1529,0
1530,0
1531,0
1532,0
1533,0
1534,0
1535,0
1536,1
1537,1
1538,0
1539,1
1540,1
1541,0
1542,0
1543,1
1544,1
1545,0
1546,0
1547,0
1548,1
1549,0
1550,1
1551,0
1552,0
1553,1
1554,0
1555,0
1556,0
1557,1
1558,1
1559,1
1560,1
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,1
1568,1
1569,1
1570,0
1571,1
1572,1
1573,1
1574,0
1575,1
1576,0
1577,0
1578,0
1579,1
1580,1
1581,1
1582,0
1583,0
1584,0
1585,0
1586,1
1587,0
1588,1
1589,1
1590,1
1591,0
1592,1
1593,1
1594,1
1595,1
1596,0
1597,1
1598,0
1599,0
1600,0
1601,0
1602,0
1603,1
1604,0
1605,1
1606,0
1607,1
1608,1
1609,0
1610,0
1611,1
1612,0
1613,1
1614,1
1615,0
1616,1
1617,0
1618,1
1619,1
1620,1
1621,1
1622,0
1623,1
1624,1
1625,0
1626,1
1627,0
1628,0
1629,1
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,1
1638,1
1639,0
1640,1
1641,0
1642,0
1643,1
1644,0
1645,1
1646,0
1647,1
1648,1
1649,1
1650,0
1651,1
1652,1
1653,0
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,1
1661,1
1662,1
1663,0
1664,0
1665,0
1666,0
1667,0
1668,1
1669,0
1670,0
1671,0
1672,1
1673,1
1674,0
1675,0
1676,0
1677,1
1678,1
1679,0
1680,1
1681,0
1682,1
1683,1
1684,1
1685,1
1686,0
1687,0
1688,1
1689,0
1690,1
1691,0
1692,1
1693,1
1694,0
1695,1
1696,0
1697,0
1698,1
1699,0
1700,0
1701,0
1702,1
1703,1
1704,0
1705,0
1706,0
1707,0
1708,0
1709,1
1710,0
1711,0
1712,1
1713,1
1714,0
1715,0
1716,1
1717,0
1718,1
1719,1
1720,0
1721,0
1722,1
1723,0
1724,0
1725,0
1726,1
1727,1
1728,0
1729,0
1730,0
1731,1
1732,1
1733,1
1734,1
1735,0
1736,0
1737,0
1738,1
1739,1
1740,0
1741,1
1742,0
1743,1
1744,1
1745,0
1746,0
1747,0
1748,1
1749,0
1750,1
1751,0
1752,0
1753,1
1754,0
1755,0
1756,1
1757,1
1758,0
1759,0
1760,1
1761,0
1762,0
1763,1
1764,0
1765,1
1766,0
1767,1
1768,0
1769,0
1770,1
1771,0
1772,1
1773,0
1774,0
1775,1
1776,1
1777,0
1778,0
1779,1
1780,0
1781,1
1782,0
1783,1
1784,0
1785,0
1786,0
1787,1
1788,1
1789,1
1790,0
1791,1
1792,0
1793,0
1794,0
1795,1
1796,0
1797,1
1798,0
1799,1
1800,0
1801,0
1802,1
1803,0
1804,1
1805,1
1806,1
1807,1
1808,0
1809,1
1810,1
1811,1
1812,1
1813,1
1814,1
1815,0
1816,0
1817,0
1818,0
1819,0
1820,1
1821,0
1822,0
1823,1
1824,1
1825,1
1826,1
1827,1
1828,1
1829,1
1830,1
1831,0
1832,1
1833,0
1834,0
1835,1
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,1
1846,1
1847,0
1848,0
1849,1
1850,1
1851,1
1852,0
1853,1
1854,1
1855,0
1856,0
1857,1
1858,1
1859,0
1860,1
1861,0
1862,1
1863,0
1864,1
1865,0
1866,0
1867,1
1868,0
1869,1
1870,1
1871,0
1872,0
1873,0
1874,1
1875,0
1876,0
1877,1
1878,1
1879,0
1880,1
1881,1
1882,0
1883,1
1884,1
1885,0
1886,1
1887,0
1888,1
1889,0
1890,0
1891,1
1892,1
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,1
1902,1
1903,1
1904,0
1905,0
1906,1
1907,0
1908,1
1909,1
1910,1
1911,0
1912,1
1913,1
1914,0
1915,1
1916,0
1917,0
1918,1
1919,1
1920,1
1921,0
1922,0
1923,1
1924,0
1925,0
1926,1
1927,0
1928,1
1929,0
1930,1
1931,1
1932,1
1933,1
1934,1
1935,0
1936,0
1937,0
1938,1
1939,1
1940,1
1941,1
1942,1
1943,0
1944,1
1945,1
1946,1
1947,1
1948,1
1949,1
1950,1
1951,0
1952,1
1953,1
1954,1
1955,1
1956,0
1957,0
1958,0
1959,0
1960,0
1961,1
1962,0
1963,1
1964,1
1965,0
1966,1
1967,1
1968,1
1969,1
1970,1
1971,0
1972,0
1973,0
1974,1
1975,0
1976,0
1977,0
1978,0
1979,1
1980,1
1981,1
1982,1
1983,1
1984,1
1985,1
1986,0
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,0
1996,1
1997,1
1998,0
1999,0
2000,0
2001,0
2002,1
2003,1
2004,0
2005,0
2006,1
2007,1
2008,1
2009,1
2010,0
2011,1
2012,0
2013,1
2014,0
2015,0
2016,0
2017,1
2018,0
2019,0
2020,0
2021,0
